* Measurement data measured by REW V5.20.4
* Source: Microphone (BGVP HiFi Audio-T01s), MICROPHONE (Master Volume), R, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: 30 May, 2023 12:33:49 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: HA-FDX1 Blue R
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 0.366 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
151.019897 87.343 173.0494
152.114243 87.322 173.0696
153.216522 87.310 173.0973
154.326797 87.288 173.0653
155.445114 87.271 173.1182
156.571533 87.251 173.1374
157.706116 87.242 173.2363
158.848923 87.229 173.2030
160.000000 87.207 173.2409
161.159424 87.177 173.2582
162.327255 87.161 173.3792
163.503540 87.136 173.3037
164.688354 87.107 173.4597
165.881760 87.101 173.4225
167.083801 87.071 173.4734
168.294571 87.063 173.4743
169.514099 87.031 173.5329
170.742462 87.028 173.6165
171.979736 87.002 173.5917
173.225967 86.985 173.7000
174.481232 86.967 173.7268
175.745605 86.950 173.7726
177.019119 86.922 173.7984
178.301880 86.905 173.8968
179.593933 86.887 173.8650
180.895340 86.855 173.9657
182.206177 86.857 174.0792
183.526520 86.836 174.1088
184.856430 86.838 174.2664
186.195984 86.820 174.2267
187.545227 86.783 174.3007
188.904266 86.738 174.5374
190.273132 86.747 174.7198
191.651932 86.727 174.5814
193.040726 86.711 174.6227
194.439575 86.655 174.4867
195.848572 86.634 175.1016
197.267761 86.724 174.8200
198.697250 86.533 174.4276
200.137085 86.620 175.7188
201.587372 86.580 174.9220
203.048157 86.610 175.1964
204.519531 86.489 175.1671
206.001556 86.509 175.5973
207.494324 86.513 175.7685
208.997925 86.504 175.6983
210.512405 86.437 175.6463
212.037857 86.424 176.1552
213.574371 86.424 176.2407
215.122025 86.413 176.3534
216.680893 86.411 176.4717
218.251053 86.392 176.6009
219.832581 86.378 176.7877
221.425583 86.379 177.0418
223.030121 86.342 177.2545
224.646286 86.301 177.2353
226.274170 86.313 178.2397
227.913849 86.338 177.7424
229.565399 86.360 177.8441
231.228928 86.341 177.7780
232.904510 86.330 177.9967
234.592224 86.338 178.2187
236.292191 86.360 178.2416
238.004456 86.349 178.3813
239.729126 86.320 178.5111
241.466309 86.363 178.5220
243.216080 86.359 178.6271
244.978516 86.350 178.5313
246.753738 86.348 178.6255
248.541809 86.342 178.6815
250.342850 86.336 178.7280
252.156937 86.318 178.7925
253.984161 86.311 178.8467
255.824646 86.297 178.9303
257.678467 86.287 179.0260
259.545685 86.273 178.9924
261.426483 86.261 179.1040
263.320862 86.260 179.2276
265.229004 86.253 179.3430
267.150970 86.247 179.4850
269.086853 86.230 179.4935
271.036774 86.228 179.6127
273.000824 86.202 179.6552
274.979095 86.182 179.7654
276.971710 86.189 179.8277
278.978760 86.178 -179.9742
281.000336 86.159 -179.8794
283.036591 86.143 -179.7701
285.087585 86.128 -179.6969
287.153442 86.122 -179.5418
289.234283 86.116 -179.4260
291.330200 86.100 -179.3449
293.441284 86.094 -179.2130
295.567688 86.082 -179.0655
297.709503 86.071 -178.9610
299.866821 86.066 -178.8428
302.039795 86.061 -178.7326
304.228485 86.051 -178.6240
306.433044 86.039 -178.4769
308.653595 86.035 -178.3026
310.890228 86.023 -178.1409
313.143066 86.007 -178.0442
315.412231 85.991 -177.9180
317.697845 85.987 -177.8061
320.000000 85.991 -177.6789
322.318848 85.981 -177.5111
324.654510 85.967 -177.3755
327.007080 85.965 -177.2569
329.376709 85.958 -177.1205
331.763519 85.952 -176.9652
334.167603 85.946 -176.8023
336.589142 85.935 -176.6354
339.028198 85.930 -176.5121
341.484924 85.921 -176.3507
343.959473 85.917 -176.2129
346.451935 85.913 -176.0477
348.962463 85.904 -175.9217
351.491211 85.901 -175.7381
354.038239 85.896 -175.6193
356.603760 85.891 -175.4606
359.187866 85.884 -175.3171
361.790680 85.877 -175.1490
364.412354 85.874 -174.9949
367.053040 85.874 -174.8384
369.712860 85.863 -174.6623
372.391968 85.858 -174.4906
375.090454 85.855 -174.3457
377.808533 85.853 -174.1635
380.546265 85.846 -173.9722
383.303864 85.841 -173.8577
386.081451 85.839 -173.7794
388.879150 85.857 -173.5266
391.697144 85.850 -173.2646
394.535522 85.828 -173.1304
397.394501 85.821 -173.0699
400.274170 85.838 -172.9686
403.174744 85.838 -172.6317
406.096313 85.832 -172.5288
409.039062 85.819 -172.3277
412.003113 85.825 -172.1193
414.988647 85.824 -171.9530
417.995850 85.819 -171.8103
421.024811 85.808 -171.5897
424.075714 85.816 -171.4382
427.148743 85.821 -171.2583
430.244049 85.819 -171.0520
433.361786 85.815 -170.8826
436.502106 85.817 -170.7049
439.665161 85.818 -170.4931
442.851166 85.819 -170.3323
446.060242 85.814 -170.1170
449.292572 85.821 -169.9274
452.548340 85.821 -169.7394
455.827698 85.826 -169.5089
459.130798 85.828 -169.3221
462.457855 85.829 -169.1252
465.809021 85.831 -168.9507
469.184448 85.833 -168.7573
472.584381 85.835 -168.4993
476.008911 85.838 -168.3110
479.458252 85.846 -168.0851
482.932617 85.852 -167.8869
486.432159 85.857 -167.6778
489.957031 85.865 -167.4556
493.507477 85.876 -167.2046
497.083618 85.878 -166.9575
500.685699 85.891 -166.7385
504.313873 85.903 -166.4748
507.968323 85.918 -166.2401
511.649292 85.939 -166.0040
515.356934 85.965 -165.7895
519.091370 85.993 -165.5600
522.852966 86.031 -165.4216
526.641724 86.066 -165.3485
530.458008 86.093 -165.3834
534.301941 86.105 -165.4753
538.173706 86.097 -165.5175
542.073547 86.080 -165.4950
546.001648 86.061 -165.3865
549.958191 86.048 -165.2209
553.943420 86.034 -165.0145
557.957520 86.025 -164.7844
562.000671 86.022 -164.5412
566.073181 86.022 -164.3116
570.175171 86.025 -164.0509
574.306885 86.032 -163.7898
578.468567 86.033 -163.5913
582.660400 86.033 -163.3522
586.882568 86.044 -163.0839
591.135376 86.044 -162.8683
595.419006 86.052 -162.5919
599.733643 86.062 -162.3461
604.079590 86.069 -162.0963
608.456970 86.079 -161.8737
612.866089 86.090 -161.5639
617.307190 86.096 -161.3103
621.780457 86.111 -161.0436
626.286133 86.119 -160.7508
630.824463 86.132 -160.4798
635.395691 86.146 -160.1541
640.000000 86.164 -159.8485
644.637695 86.187 -159.5276
649.309021 86.216 -159.1996
654.014160 86.248 -158.8956
658.753418 86.289 -158.6405
663.527039 86.327 -158.4400
668.335205 86.363 -158.2845
673.178284 86.393 -158.1500
678.056396 86.418 -158.0469
682.969849 86.435 -157.8972
687.918945 86.454 -157.7366
692.903870 86.470 -157.5651
697.924927 86.484 -157.3758
702.982422 86.500 -157.1801
708.076477 86.518 -156.9757
713.207520 86.535 -156.7542
718.375732 86.555 -156.5283
723.581360 86.574 -156.3043
728.824707 86.592 -156.0842
734.106079 86.614 -155.8499
739.425720 86.636 -155.6136
744.783936 86.660 -155.3796
750.180908 86.683 -155.1394
755.617065 86.708 -154.9102
761.092529 86.727 -154.6744
766.607727 86.756 -154.4245
772.162903 86.783 -154.1954
777.758301 86.814 -153.9508
783.394287 86.840 -153.7100
789.071045 86.868 -153.4853
794.789001 86.898 -153.2570
800.548340 86.928 -153.0037
806.349487 86.957 -152.7794
812.192627 86.991 -152.5373
818.078125 87.023 -152.3073
824.006226 87.058 -152.0677
829.977295 87.091 -151.8411
835.991699 87.126 -151.6117
842.049622 87.162 -151.3864
848.151428 87.199 -151.1634
854.297485 87.234 -150.9247
860.488098 87.274 -150.7088
866.723572 87.314 -150.4941
873.004211 87.354 -150.2753
879.330322 87.394 -150.0558
885.702332 87.439 -149.8560
892.120483 87.474 -149.6414
898.585144 87.523 -149.4431
905.096680 87.567 -149.2344
911.655396 87.609 -149.0351
918.261597 87.655 -148.8607
924.915710 87.703 -148.6755
931.618042 87.750 -148.4873
938.368896 87.795 -148.2930
945.168762 87.844 -148.1280
952.017822 87.894 -147.9668
958.916504 87.944 -147.7975
965.865234 87.993 -147.6602
972.864319 88.043 -147.5016
979.914062 88.094 -147.3560
987.014954 88.143 -147.2097
994.167236 88.196 -147.0642
1001.371399 88.247 -146.9460
1008.627747 88.299 -146.8103
1015.936646 88.351 -146.6997
1023.298584 88.404 -146.5975
1030.713867 88.457 -146.4966
1038.182739 88.511 -146.3895
1045.705933 88.564 -146.3122
1053.283447 88.617 -146.2195
1060.916016 88.670 -146.1422
1068.603882 88.725 -146.0683
1076.347412 88.778 -145.9943
1084.147095 88.833 -145.9534
1092.003296 88.886 -145.8945
1099.916382 88.940 -145.8500
1107.886841 88.993 -145.8031
1115.915039 89.044 -145.7766
1124.001343 89.098 -145.7444
1132.146362 89.151 -145.7209
1140.350342 89.201 -145.6915
1148.613770 89.255 -145.6927
1156.937134 89.308 -145.6726
1165.320801 89.358 -145.6734
1173.765137 89.409 -145.6761
1182.270752 89.459 -145.6804
1190.838013 89.511 -145.6956
1199.467285 89.560 -145.6952
1208.159180 89.610 -145.7243
1216.913940 89.659 -145.7569
1225.732178 89.710 -145.7842
1234.614380 89.757 -145.8052
1243.560913 89.805 -145.8629
1252.572266 89.853 -145.8802
1261.648926 89.901 -145.9216
1270.791382 89.945 -145.9644
1280.000000 89.992 -146.0142
1289.275391 90.038 -146.0656
1298.618042 90.085 -146.1131
1308.028320 90.130 -146.1736
1317.506836 90.173 -146.2262
1327.054077 90.218 -146.2934
1336.670410 90.262 -146.3582
1346.356567 90.304 -146.4247
1356.112793 90.347 -146.4843
1365.939697 90.390 -146.5503
1375.837891 90.431 -146.6218
1385.807739 90.472 -146.6894
1395.849854 90.513 -146.7690
1405.964844 90.553 -146.8528
1416.152954 90.595 -146.9276
1426.415039 90.633 -146.9992
1436.751465 90.672 -147.0736
1447.162720 90.712 -147.1631
1457.649414 90.751 -147.2456
1468.212158 90.789 -147.3152
1478.851440 90.827 -147.4128
1489.567871 90.862 -147.4829
1500.361816 90.900 -147.5619
1511.234131 90.937 -147.6558
1522.185059 90.973 -147.7217
1533.215454 91.009 -147.8194
1544.325806 91.045 -147.9052
1555.516602 91.080 -147.9805
1566.788574 91.115 -148.0706
1578.142090 91.150 -148.1620
1589.578003 91.184 -148.2444
1601.096680 91.219 -148.3344
1612.698975 91.254 -148.4167
1624.385254 91.286 -148.5015
1636.156250 91.320 -148.5806
1648.012451 91.353 -148.6655
1659.954590 91.385 -148.7591
1671.983398 91.417 -148.8312
1684.099243 91.451 -148.9167
1696.302856 91.482 -149.0011
1708.594971 91.514 -149.0856
1720.976196 91.546 -149.1649
1733.447144 91.577 -149.2580
1746.008423 91.608 -149.3321
1758.660645 91.639 -149.3979
1771.404663 91.670 -149.4820
1784.240967 91.703 -149.5524
1797.170288 91.733 -149.6399
1810.193359 91.764 -149.7145
1823.310791 91.796 -149.7852
1836.523193 91.827 -149.8638
1849.831421 91.857 -149.9292
1863.236084 91.889 -150.0079
1876.737793 91.920 -150.0866
1890.337524 91.952 -150.1387
1904.035645 91.982 -150.2141
1917.833008 92.012 -150.2764
1931.730469 92.044 -150.3563
1945.728638 92.075 -150.4157
1959.828125 92.107 -150.4842
1974.029907 92.139 -150.5529
1988.334473 92.170 -150.6166
2002.742798 92.203 -150.6742
2017.255493 92.235 -150.7456
2031.873291 92.266 -150.8040
2046.597168 92.299 -150.8651
2061.427734 92.332 -150.9174
2076.365479 92.364 -150.9900
2091.411865 92.397 -151.0416
2106.566895 92.432 -151.1160
2121.832031 92.467 -151.1711
2137.207764 92.500 -151.2335
2152.694824 92.534 -151.2934
2168.294189 92.569 -151.3468
2184.006592 92.605 -151.4098
2199.832764 92.640 -151.4709
2215.773682 92.676 -151.5314
2231.830078 92.711 -151.6000
2248.002686 92.749 -151.6622
2264.292725 92.787 -151.7166
2280.700684 92.825 -151.7855
2297.227539 92.862 -151.8395
2313.874268 92.900 -151.9142
2330.641602 92.939 -151.9763
2347.530273 92.979 -152.0395
2364.541504 93.019 -152.1123
2381.676025 93.058 -152.1798
2398.934570 93.101 -152.2555
2416.318359 93.144 -152.3249
2433.827881 93.185 -152.3957
2451.464355 93.229 -152.4751
2469.228760 93.273 -152.5602
2487.121826 93.318 -152.6628
2505.144531 93.363 -152.7367
2523.297852 93.409 -152.8506
2541.582764 93.456 -152.9451
2560.000000 93.505 -153.0499
2578.550781 93.550 -153.1698
2597.236084 93.598 -153.2841
2616.056641 93.644 -153.4109
2635.013672 93.693 -153.5383
2654.108154 93.742 -153.6732
2673.340820 93.790 -153.8006
2692.713135 93.839 -153.9469
2712.225586 93.888 -154.0911
2731.879395 93.939 -154.2353
2751.675781 93.991 -154.3967
2771.615479 94.042 -154.5471
2791.699707 94.095 -154.7406
2811.929688 94.150 -154.9070
2832.305908 94.202 -155.0907
2852.830078 94.257 -155.2834
2873.502930 94.312 -155.4985
2894.325439 94.368 -155.7220
2915.298828 94.423 -155.9598
2936.424316 94.477 -156.2022
2957.702881 94.533 -156.4542
2979.135742 94.591 -156.7338
3000.723633 94.644 -156.9951
3022.468262 94.699 -157.2892
3044.370117 94.752 -157.5902
3066.430908 94.807 -157.8929
3088.651611 94.860 -158.2143
3111.033203 94.916 -158.5483
3133.577148 94.968 -158.8888
3156.284180 95.020 -159.2441
3179.156006 95.072 -159.6004
3202.193359 95.125 -159.9724
3225.397949 95.176 -160.3603
3248.770508 95.227 -160.7587
3272.312500 95.279 -161.1607
3296.024902 95.328 -161.5750
3319.909180 95.379 -162.0040
3343.966797 95.428 -162.4539
3368.198486 95.477 -162.9076
3392.605713 95.524 -163.3795
3417.189941 95.571 -163.8595
3441.952393 95.617 -164.3614
3466.894287 95.662 -164.8715
3492.016846 95.707 -165.4008
3517.321289 95.750 -165.9362
3542.809326 95.791 -166.4774
3568.481934 95.833 -167.0565
3594.340576 95.871 -167.6481
3620.386719 95.910 -168.2396
3646.621582 95.946 -168.8570
3673.046387 95.981 -169.4857
3699.662842 96.014 -170.1317
3726.472168 96.044 -170.7925
3753.475586 96.075 -171.4675
3780.675049 96.099 -172.1502
3808.071289 96.126 -172.8616
3835.666016 96.148 -173.5817
3863.460938 96.168 -174.3199
3891.457275 96.186 -175.0833
3919.656250 96.199 -175.8534
3948.059814 96.211 -176.6403
3976.668945 96.219 -177.4516
4005.485596 96.223 -178.2706
4034.510986 96.222 -179.1135
4063.746582 96.219 -179.9608
4093.194336 96.211 179.1738
4122.855469 96.199 178.2861
4152.730957 96.180 177.4039
4182.823730 96.158 176.4886
4213.133789 96.129 175.5782
4243.664062 96.095 174.6600
4274.415527 96.056 173.7275
4305.389648 96.011 172.7919
4336.588379 95.959 171.8518
4368.013184 95.899 170.9275
4399.665527 95.836 169.9910
4431.547363 95.765 169.0660
4463.660156 95.685 168.1552
4496.005371 95.601 167.2427
4528.585449 95.509 166.3399
4561.401367 95.410 165.4742
4594.455078 95.306 164.6219
4627.748535 95.194 163.7853
4661.283203 95.077 162.9672
4695.060547 94.954 162.1793
4729.083008 94.823 161.4390
4763.352051 94.688 160.7224
4797.869141 94.546 160.0315
4832.636719 94.400 159.3908
4867.655762 94.247 158.7684
4902.928711 94.089 158.2150
4938.457520 93.931 157.6808
4974.243652 93.769 157.2216
5010.289062 93.598 156.7788
5046.595703 93.431 156.4016
5083.165527 93.257 156.0803
5120.000000 93.082 155.7977
5157.101562 92.906 155.5624
5194.472168 92.729 155.3950
5232.113281 92.549 155.2812
5270.027344 92.373 155.2005
5308.216309 92.198 155.1790
5346.681641 92.022 155.2108
5385.426270 91.844 155.2786
5424.451172 91.667 155.4053
5463.758789 91.495 155.6123
5503.351562 91.324 155.8364
5543.230957 91.155 156.1350
5583.399414 90.986 156.4664
5623.859375 90.825 156.8723
5664.611816 90.669 157.3317
5705.660156 90.517 157.8546
5747.005859 90.376 158.3973
5788.650879 90.238 159.0133
5830.597656 90.110 159.6545
5872.848633 89.992 160.3012
5915.405762 89.882 160.9274
5958.271484 89.780 161.5930
6001.447266 89.681 162.2426
6044.936523 89.582 162.8841
6088.740234 89.491 163.5307
6132.861816 89.395 164.2025
6177.303223 89.310 164.8884
6222.066406 89.222 165.5801
6267.154297 89.134 166.2917
6312.568359 89.051 167.0730
6358.312012 88.966 167.9520
6404.386719 88.897 168.8759
6450.795898 88.847 169.8101
6497.541016 88.810 170.7330
6544.625000 88.780 171.6320
6592.049805 88.761 172.6064
6639.818359 88.737 173.5097
6687.933594 88.739 174.5004
6736.396973 88.749 175.4568
6785.211426 88.765 176.4516
6834.379883 88.799 177.4186
6883.904785 88.847 178.3759
6933.788574 88.910 179.3458
6984.033691 88.992 -179.6902
7034.642578 89.092 -178.7752
7085.618652 89.210 -177.9138
7136.963867 89.357 -177.1949
7188.681152 89.513 -176.5653
7240.773438 89.688 -176.0512
7293.243164 89.868 -175.5986
7346.092773 90.065 -175.3026
7399.325684 90.287 -175.0278
7452.944336 90.533 -174.9601
7506.951172 90.801 -175.1073
7561.350098 91.097 -175.5432
7616.142578 91.402 -176.3090
7671.332031 91.707 -177.4676
7726.921875 92.011 -179.0078
7782.914551 92.303 179.0286
7839.312500 92.572 176.5848
7896.119629 92.792 173.6379
7953.337891 92.950 170.2404
8010.971191 92.991 166.4536
8069.021973 92.932 162.6531
8127.493164 92.777 159.0325
8186.388672 92.565 155.5682
8245.710938 92.280 152.1711
8305.461914 91.915 149.0481
8365.647461 91.491 146.2536
8426.267578 91.016 143.8937
8487.328125 90.502 142.0048
8548.831055 89.974 140.5664
8610.779297 89.441 139.5622
8673.176758 88.906 138.8899
8736.026367 88.380 138.6049
8799.331055 87.874 138.5865
8863.094727 87.380 138.9101
8927.320312 86.909 139.4327
8992.010742 86.460 140.1265
9057.170898 86.026 141.0166
9122.802734 85.619 142.0995
9188.910156 85.240 143.3107
9255.497070 84.877 144.6407
9322.566406 84.542 146.0673
9390.121094 84.221 147.5204
9458.166016 83.927 149.1377
9526.704102 83.644 150.7141
9595.738281 83.393 152.2759
9665.273438 83.151 154.1068
9735.311523 82.936 155.7601
9805.857422 82.726 157.4545
9876.915039 82.539 159.2224
9948.487305 82.379 160.9987
10020.578125 82.224 162.6391
10093.191406 82.081 164.3150
10166.331055 81.958 165.9689
10240.000000 81.844 167.6208
10314.203125 81.741 169.3019
10388.944336 81.653 170.8402
10464.226562 81.580 172.2846
10540.054688 81.522 173.9228
10616.432617 81.463 175.3370
10693.363281 81.406 176.8101
10770.852539 81.374 178.0936
10848.902344 81.332 179.4901
10927.517578 81.309 -179.3166
11006.703125 81.278 -178.0083
11086.461914 81.263 -176.8725
11166.798828 81.255 -175.6458
11247.718750 81.231 -174.6570
11329.223633 81.229 -173.7084
11411.320312 81.238 -172.6663
11494.011719 81.230 -171.5956
11577.301758 81.247 -170.7840
11661.195312 81.272 -169.9943
11745.697266 81.279 -169.1717
11830.811523 81.300 -168.5134
11916.542969 81.314 -167.8864
12002.894531 81.342 -167.3138
12089.873047 81.389 -166.8739
12177.480469 81.417 -166.5277
12265.723633 81.467 -166.3103
12354.606445 81.509 -166.2296
12444.132812 81.545 -166.2571
12534.308594 81.586 -166.4605
12625.136719 81.603 -166.7796
12716.624023 81.635 -167.4377
12808.773438 81.606 -168.0332
12901.591797 81.563 -168.9553
12995.082031 81.510 -169.8071
13089.250000 81.400 -170.8696
13184.099609 81.245 -171.9485
13279.636719 81.087 -173.0959
13375.867188 80.845 -174.1073
13472.793945 80.589 -175.1804
13570.422852 80.277 -176.0319
13668.759766 79.945 -176.6163
13767.809570 79.589 -177.2493
13867.577148 79.193 -177.4102
13968.067383 78.804 -177.5538
14069.285156 78.389 -177.2872
14171.237305 77.984 -176.9442
14273.927734 77.558 -176.2538
14377.362305 77.166 -175.2311
14481.546875 76.739 -174.1120
14586.486328 76.345 -172.6157
14692.185547 75.980 -171.2145
14798.651367 75.623 -169.3880
14905.888672 75.294 -167.5248
15013.902344 74.999 -165.4792
15122.700195 74.732 -163.3891
15232.285156 74.540 -161.0137
15342.664062 74.309 -158.7755
15453.843750 74.134 -156.5809
15565.829102 74.005 -154.2270
15678.625000 73.901 -152.0328
15792.239258 73.822 -149.8703
15906.675781 73.791 -147.3279
16021.942383 73.741 -145.5042
16138.043945 73.814 -143.0326
16254.986328 73.818 -141.1903
16372.777344 73.930 -138.8819
16491.421875 74.068 -137.1971
16610.923828 74.311 -135.4156
16731.294922 74.610 -134.4931
16852.535156 74.961 -134.1947
16974.656250 75.326 -134.6088
17097.662109 75.736 -136.2818
17221.558594 76.050 -138.8038
17346.353516 76.307 -142.8689
17472.052734 76.323 -148.3044
17598.662109 76.033 -154.1668
17726.189453 75.484 -160.2210
17854.640625 74.565 -165.0722
17984.021484 73.392 -168.0536
18114.341797 72.223 -169.0564
18245.605469 71.082 -168.5978
18377.820312 69.973 -167.0844
18510.994141 68.924 -164.2179
18645.132812 67.966 -161.4852
18780.242188 67.143 -157.9746
18916.332031 66.304 -154.2522
19053.408203 65.639 -149.4577
19191.476562 64.933 -145.3118
19330.546875 64.265 -142.1156
19470.623047 63.635 -136.5059
19611.714844 63.050 -132.7284
19753.830078 62.051 -129.9365
19896.974609 61.399 -126.1051
